mid_price,mid_price_mkt,mid_price_vmap,mid_price_wt,imbalance,delta,timestamp
48855500.0,48855277.836836696,48861679.12844562,48864000.0,16518.715775214136,-0.11365017129775057,2023-11-15 01:51:51.225555
48855500.0,48855275.75276783,48861688.362057075,48864000.0,16521.200810946524,-0.719999536736719,2023-11-15 01:51:52.225555
48855500.0,48855272.32532875,48861264.77436067,48853500.0,14584.126357547939,-2.073370688314618,2023-11-15 01:51:53.225555
48855500.0,48855258.65904256,48861207.53040746,48853500.0,14520.853736028075,-2.5852127858633205,2023-11-15 01:51:54.225555
48855500.0,48855247.55170076,48861301.75447719,48864000.0,18110.580731078982,-0.9546959462553845,2023-11-15 01:51:55.225555
48855500.0,48855233.19053755,48861314.240369916,48854000.0,15538.09929446131,-3.504324665304278,2023-11-15 01:51:56.225556
48855500.0,48855233.19053755,48861314.240369916,48854000.0,15538.09929446131,-4.133022070961115,2023-11-15 01:51:57.225557
48855500.0,48855182.71321543,48861412.949745856,48864000.0,17970.90769056976,-2.7405993838131137,2023-11-15 01:51:58.225557
48855500.0,48855177.83722423,48861420.74731648,48864000.0,17959.39660461992,-2.5382243586235553,2023-11-15 01:51:59.225558
48855500.0,48855166.33766744,48861438.84871739,48864000.0,17931.502082310617,-3.6844122955555783,2023-11-15 01:52:00.225558
48855500.0,48855145.92168138,48861333.805858195,48864000.0,17787.566039949656,-3.969162983409655,2023-11-15 01:52:01.225558
48855500.0,48855135.2775449,48864473.81142022,48864000.0,17240.217176005244,-6.788714886963074,2023-11-15 01:52:02.225559
48855500.0,48855080.04795861,48864783.43155954,48864000.0,17131.540054932237,-5.904624533046021,2023-11-15 01:52:03.225559
48855500.0,48855033.31951692,48864855.92703776,48864000.0,16863.746065214276,-5.337533039232651,2023-11-15 01:52:04.225560
48855500.0,48855031.80600276,48864858.550775416,48864000.0,16851.275244519114,-4.358189836518786,2023-11-15 01:52:05.225560
48855500.0,48855011.75047296,48864804.12015112,48858000.0,15769.391995482147,-4.155265229391138,2023-11-15 01:52:06.225560
48855500.0,48855011.75047296,48864804.12015112,48858000.0,15769.391995482147,-1.8670810211546294,2023-11-15 01:52:07.225562
48855500.0,48855011.75047296,48864804.12015112,48858000.0,15769.391995482147,-1.6242845797190189,2023-11-15 01:52:08.225563
48855500.0,48855008.744535126,48864809.0147282,48858000.0,15707.887261196971,-1.5210700244049067,2023-11-15 01:52:09.225564
48855500.0,48855008.744535126,48864697.91597349,48855500.0,13392.809768982232,-0.6343403825996033,2023-11-15 01:52:10.225565
48855500.0,48855011.20699419,48864900.345358856,48860500.0,15988.92431037128,1.637611631809615,2023-11-15 01:52:11.225566
48855500.0,48855004.39878024,48864911.48793046,48860500.0,15806.403155870736,-2.9804336186328664,2023-11-15 01:52:12.225566
48852500.0,48854486.43860428,48864628.044653766,48852500.0,14672.54127369076,-5.406327230477192,2023-11-15 01:52:13.225567
48852500.0,48854486.43860428,48864628.044653766,48852500.0,14672.54127369076,-2.4292194141490446,2023-11-15 01:52:14.225568
48852500.0,48854484.874370255,48864679.02079309,48852500.0,17449.63002373278,-2.524266299864413,2023-11-15 01:52:15.225569
48852500.0,48854659.62080433,48867305.83490049,48855000.0,17268.254728600383,-6.147153296853225,2023-11-15 01:52:16.225570
48852500.0,48854658.43354547,48868705.77952359,48855000.0,14031.710524007678,-3.518078986558276,2023-11-15 01:52:17.225571
48852500.0,48854755.900904045,48867639.66827804,48855000.0,15125.702080316842,0.16095779172033786,2023-11-15 01:52:18.225571
48852500.0,48854755.900904045,48867627.613866545,48855000.0,15465.505832128227,0.8832112179443556,2023-11-15 01:52:19.225572
48853000.0,48851122.328358576,48868436.61881706,48855500.0,13902.172908619046,1.2218567803458846,2023-11-15 01:52:20.225572
