type,transaction_date,price,units_traded,total,count,timestamp
0,2023-11-15 00:05:32,49093000,0.002,98186,1,2023-11-15 00:05:33.221942
1,2023-11-15 00:05:32,49092000,0.0186999999999999,152185,2,2023-11-15 00:05:33.221942
0,2023-11-15 00:05:34,49093000,0.00203695,99999,1,2023-11-15 00:05:34.221943
1,2023-11-15 00:05:33,49092000,0.0115,72804,2,2023-11-15 00:05:34.221943
1,2023-11-15 00:05:34,49090189,0.0186196299999999,499999,6,2023-11-15 00:05:35.221943
0,0,0,0.0,0,0,2023-11-15 00:05:36.221943
0,0,0,0.0,0,0,2023-11-15 00:05:37.221944
0,0,0,0.0,0,0,2023-11-15 00:05:38.221945
1,2023-11-15 00:05:38,49090000,0.03059019,1269760,2,2023-11-15 00:05:39.221946
0,0,0,0.0,0,0,2023-11-15 00:05:40.221947
0,0,0,0.0,0,0,2023-11-15 00:05:41.221948
0,0,0,0.0,0,0,2023-11-15 00:05:42.221949
1,2023-11-15 00:05:42,49089943,0.07663993,49999,10,2023-11-15 00:05:43.221950
0,2023-11-15 00:05:43,49092000,0.00061108,29999,1,2023-11-15 00:05:44.221950
0,2023-11-15 00:05:44,49090000,0.00101853,49999,1,2023-11-15 00:05:45.221951
0,0,0,0.0,0,0,2023-11-15 00:05:46.221951
0,0,0,0.0,0,0,2023-11-15 00:05:47.221952
0,2023-11-15 00:05:47,49090000,0.00101853,49999,1,2023-11-15 00:05:48.221953
0,0,0,0.0,0,0,2023-11-15 00:05:49.221953
0,0,0,0.0,0,0,2023-11-15 00:05:50.221954
0,0,0,0.0,0,0,2023-11-15 00:05:51.221955
1,2023-11-15 00:05:51,49089000,0.0065902,323506,1,2023-11-15 00:05:52.221955
0,0,0,0.0,0,0,2023-11-15 00:05:53.221955
0,2023-11-15 00:05:54,49089999,0.04417558,2168579,1,2023-11-15 00:05:54.221956
1,2023-11-15 00:05:53,49088999,0.01062602,128115,4,2023-11-15 00:05:54.221956
0,2023-11-15 00:05:54,49090000,0.002,98180,1,2023-11-15 00:05:55.221956
1,2023-11-15 00:05:55,49089000,0.01647455,802759,2,2023-11-15 00:05:56.221956
1,2023-11-15 00:05:56,49089000,0.00384277,53,5,2023-11-15 00:05:57.221957
0,0,0,0.0,0,0,2023-11-15 00:05:58.221957
0,0,0,0.0,0,0,2023-11-15 00:05:59.221957
0,2023-11-15 00:05:59,49090000,0.00203707,99999,1,2023-11-15 00:06:00.221957
1,2023-11-15 00:05:59,49089000,0.03533089,1634411,2,2023-11-15 00:06:00.221957
0,0,0,0.0,0,0,2023-11-15 00:06:01.221957
0,2023-11-15 00:06:02,49090000,0.0001028,5046,1,2023-11-15 00:06:02.221957
0,2023-11-15 00:06:03,49090000,0.001,49090,1,2023-11-15 00:06:03.221957
0,0,0,0.0,0,0,2023-11-15 00:06:04.221957
0,0,0,0.0,0,0,2023-11-15 00:06:05.221958
0,2023-11-15 00:06:05,49090000,0.00648694,318443,1,2023-11-15 00:06:06.221958
0,0,0,0.0,0,0,2023-11-15 00:06:07.221959
0,2023-11-15 00:06:07,49090000,0.0002037,9999,1,2023-11-15 00:06:08.221960
1,2023-11-15 00:06:06,49088999,0.02984874,1408083,2,2023-11-15 00:06:08.221960
1,2023-11-15 00:06:08,49089000,0.00414641,203543,1,2023-11-15 00:06:09.221961
0,0,0,0.0,0,0,2023-11-15 00:06:10.221961
1,2023-11-15 00:06:10,49089000,0.16713599,8204538,1,2023-11-15 00:06:11.221962
0,0,0,0.0,0,0,2023-11-15 00:06:12.221963
0,0,0,0.0,0,0,2023-11-15 00:06:13.221963
0,2023-11-15 00:06:13,49090000,0.011,539990,1,2023-11-15 00:06:14.221964
0,0,0,0.0,0,0,2023-11-15 00:06:15.221964
0,2023-11-15 00:06:15,49090000,0.0002037,9999,1,2023-11-15 00:06:16.221965
1,2023-11-15 00:06:16,49088999,0.06926248,2997496,2,2023-11-15 00:06:16.221965
1,2023-11-15 00:06:16,49089000,0.03995228,1961217,1,2023-11-15 00:06:17.221965
0,2023-11-15 00:06:17,49090000,0.00751539,368930,1,2023-11-15 00:06:18.221966
1,2023-11-15 00:06:17,49089000,0.02502642,1228521,1,2023-11-15 00:06:18.221966
0,0,0,0.0,0,0,2023-11-15 00:06:19.221966
0,0,0,0.0,0,0,2023-11-15 00:06:20.221966
0,0,0,0.0,0,0,2023-11-15 00:06:21.221966
0,0,0,0.0,0,0,2023-11-15 00:06:22.221967
0,0,0,0.0,0,0,2023-11-15 00:06:23.221968
0,0,0,0.0,0,0,2023-11-15 00:06:24.221968
1,2023-11-15 00:06:24,49089000,0.0250133,1227877,1,2023-11-15 00:06:25.221969
0,2023-11-15 00:06:26,49090000,0.00203707,99999,1,2023-11-15 00:06:26.221969
1,2023-11-15 00:06:26,49089000,0.08207979,4029214,1,2023-11-15 00:06:27.221970
0,2023-11-15 00:06:27,49090000,0.01407815,691096,1,2023-11-15 00:06:28.221971
1,2023-11-15 00:06:27,49089000,0.13043161,2686334,2,2023-11-15 00:06:28.221971
0,2023-11-15 00:06:28,49090000,0.00203707,99999,1,2023-11-15 00:06:29.221971
1,2023-11-15 00:06:28,49089000,0.29877495,14666563,1,2023-11-15 00:06:29.221971
0,0,0,0.0,0,0,2023-11-15 00:06:30.221971
1,2023-11-15 00:06:31,49089000,0.13544585,330661,12,2023-11-15 00:06:31.221971
0,2023-11-15 00:06:31,49090000,0.00020395,10011,1,2023-11-15 00:06:32.221971
1,2023-11-15 00:06:32,49088999,0.01369583,49089,4,2023-11-15 00:06:32.221971
1,2023-11-15 00:06:32,49089000,0.00675033,331366,1,2023-11-15 00:06:33.221972
1,2023-11-15 00:06:34,49089000,0.03069924,9663,3,2023-11-15 00:06:34.221973
1,2023-11-15 00:06:34,49088000,0.02037,999922,1,2023-11-15 00:06:35.221973
0,0,0,0.0,0,0,2023-11-15 00:06:36.221973
0,2023-11-15 00:06:36,49089000,0.00040381,19822,1,2023-11-15 00:06:37.221973
1,2023-11-15 00:06:37,49088000,0.0028,137446,1,2023-11-15 00:06:38.221973
1,2023-11-15 00:06:38,49088000,0.04199211,1693148,2,2023-11-15 00:06:39.221974
0,2023-11-15 00:06:39,49089000,0.06435943,3159340,1,2023-11-15 00:06:40.221974
1,2023-11-15 00:06:40,49088000,0.0181156,780499,2,2023-11-15 00:06:41.221974
0,2023-11-15 00:06:42,49089000,0.01761216,864563,1,2023-11-15 00:06:42.221974
0,0,0,0.0,0,0,2023-11-15 00:06:43.221975
1,2023-11-15 00:06:43,49088000,0.02037158,1000000,1,2023-11-15 00:06:44.221975
0,0,0,0.0,0,0,2023-11-15 00:06:45.221975
0,2023-11-15 00:06:45,49089000,0.01097431,30000,2,2023-11-15 00:06:46.221975
0,2023-11-15 00:06:46,49089000,0.00010389,5099,1,2023-11-15 00:06:47.221976
1,2023-11-15 00:06:46,49088000,0.1056,271629,2,2023-11-15 00:06:47.221976
1,2023-11-15 00:06:48,49083735,0.24613988,494709,50,2023-11-15 00:06:48.221977
0,0,0,0.0,0,0,2023-11-15 00:06:49.221979
1,2023-11-15 00:06:50,49080500,0.00540596,10000,7,2023-11-15 00:06:50.221980
0,2023-11-15 00:06:50,49081000,0.00814979,399999,1,2023-11-15 00:06:51.221980
1,2023-11-15 00:06:51,49080000,0.01,453455,2,2023-11-15 00:06:52.221980
0,2023-11-15 00:06:52,49089000,0.00203711,99999,1,2023-11-15 00:06:53.221983
0,0,0,0.0,0,0,2023-11-15 00:06:54.221983
0,2023-11-15 00:06:55,49089000,0.00010185,4999,1,2023-11-15 00:06:55.221983
1,2023-11-15 00:06:54,49080000,0.03189987,1565645,1,2023-11-15 00:06:55.221983
1,2023-11-15 00:06:55,49080000,0.00041471,20353,1,2023-11-15 00:06:56.221983
0,0,0,0.0,0,0,2023-11-15 00:06:57.221984
1,2023-11-15 00:06:57,49080000,0.05780869,2837250,1,2023-11-15 00:06:58.221984
0,0,0,0.0,0,0,2023-11-15 00:06:59.221985
1,2023-11-15 00:07:00,49080000,0.1582997799999999,9999,12,2023-11-15 00:07:00.221986
0,0,0,0.0,0,0,2023-11-15 00:07:01.221986
1,2023-11-15 00:07:01,49080000,0.1254,99999,18,2023-11-15 00:07:02.221986
1,2023-11-15 00:07:03,49080000,0.03198938,19999,5,2023-11-15 00:07:03.221987
0,0,0,0.0,0,0,2023-11-15 00:07:04.221987
0,0,0,0.0,0,0,2023-11-15 00:07:05.221987
1,2023-11-15 00:07:05,49079000,0.00259288,127255,1,2023-11-15 00:07:06.221987
1,2023-11-15 00:07:06,49079000,0.00572607,5398,6,2023-11-15 00:07:07.221987
0,2023-11-15 00:07:08,49079000,0.02037531,999999,1,2023-11-15 00:07:08.221987
0,0,0,0.0,0,0,2023-11-15 00:07:09.221987
0,0,0,0.0,0,0,2023-11-15 00:07:10.221988
0,0,0,0.0,0,0,2023-11-15 00:07:11.221988
0,0,0,0.0,0,0,2023-11-15 00:07:12.221989
0,0,0,0.0,0,0,2023-11-15 00:07:13.221990
0,0,0,0.0,0,0,2023-11-15 00:07:14.221990
0,2023-11-15 00:07:14,49079000,0.03056234,1499969,1,2023-11-15 00:07:15.221991
0,0,0,0.0,0,0,2023-11-15 00:07:16.221991
0,2023-11-15 00:07:16,49079000,0.02218892,99999,2,2023-11-15 00:07:17.221991
0,2023-11-15 00:07:17,49079000,0.01560079,765671,1,2023-11-15 00:07:18.221992
0,0,0,0.0,0,0,2023-11-15 00:07:19.221993
0,0,0,0.0,0,0,2023-11-15 00:07:20.221993
0,0,0,0.0,0,0,2023-11-15 00:07:21.221994
0,0,0,0.0,0,0,2023-11-15 00:07:22.221995
0,0,0,0.0,0,0,2023-11-15 00:07:23.221995
0,0,0,0.0,0,0,2023-11-15 00:07:24.221995
0,0,0,0.0,0,0,2023-11-15 00:07:25.221995
1,2023-11-15 00:07:25,49077139,0.01383422,99999,12,2023-11-15 00:07:26.221995
0,0,0,0.0,0,0,2023-11-15 00:07:27.221996
0,2023-11-15 00:07:27,49079000,0.00203753,99999,1,2023-11-15 00:07:28.221997
1,2023-11-15 00:07:27,49077000,0.0046,12800,2,2023-11-15 00:07:28.221997
1,2023-11-15 00:07:28,49077000,0.0060475699999999,9999,2,2023-11-15 00:07:29.221998
1,2023-11-15 00:07:29,49076000,0.0046,225749,1,2023-11-15 00:07:30.221999
0,0,0,0.0,0,0,2023-11-15 00:07:31.221999
1,2023-11-15 00:07:31,49076000,0.005,245380,1,2023-11-15 00:07:32.221999
1,2023-11-15 00:07:32,49076000,0.0046,225749,1,2023-11-15 00:07:33.221999
0,2023-11-15 00:07:33,49079000,0.0260686,1279420,1,2023-11-15 00:07:34.221999
1,2023-11-15 00:07:34,49076000,0.0048577299999999,2833,6,2023-11-15 00:07:34.221999
0,0,0,0.0,0,0,2023-11-15 00:07:35.221999
1,2023-11-15 00:07:36,49074085,0.02244372,93240,10,2023-11-15 00:07:36.222000
1,2023-11-15 00:07:37,49073999,0.009,220860,2,2023-11-15 00:07:37.222000
1,2023-11-15 00:07:37,49073721,0.0453604899999999,5478,18,2023-11-15 00:07:38.222000
0,0,0,0.0,0,0,2023-11-15 00:07:39.222001
0,0,0,0.0,0,0,2023-11-15 00:07:40.222002
0,0,0,0.0,0,0,2023-11-15 00:07:41.222003
0,2023-11-15 00:07:41,49074000,0.04171006,57863,2,2023-11-15 00:07:42.222004
1,2023-11-15 00:07:42,49070023,0.5733941699999999,99999,24,2023-11-15 00:07:42.222004
1,2023-11-15 00:07:43,49069999,0.14231184,1840406,3,2023-11-15 00:07:43.222005
0,0,0,0.0,0,0,2023-11-15 00:07:44.222006
0,0,0,0.0,0,0,2023-11-15 00:07:45.222007
0,0,0,0.0,0,0,2023-11-15 00:07:46.222007
0,0,0,0.0,0,0,2023-11-15 00:07:47.222008
1,2023-11-15 00:07:46,49069999,0.0214797,1054008,1,2023-11-15 00:07:48.222008
1,2023-11-15 00:07:48,49069989,0.37123401,9999,7,2023-11-15 00:07:49.222008
1,2023-11-15 00:07:49,49070000,0.00010191,5000,1,2023-11-15 00:07:50.222009
0,0,0,0.0,0,0,2023-11-15 00:07:51.222009
0,2023-11-15 00:07:51,49070000,0.00010191,5000,1,2023-11-15 00:07:52.222010
0,0,0,0.0,0,0,2023-11-15 00:07:53.222010
0,0,0,0.0,0,0,2023-11-15 00:07:54.222010
0,0,0,0.0,0,0,2023-11-15 00:07:55.222011
0,0,0,0.0,0,0,2023-11-15 00:07:56.222011
0,2023-11-15 00:07:56,49070000,0.00018906,9277,1,2023-11-15 00:07:57.222012
0,2023-11-15 00:07:57,49070000,0.002,98140,1,2023-11-15 00:07:58.222013
1,2023-11-15 00:07:57,49069000,0.0049488899999999,206089,6,2023-11-15 00:07:58.222013
0,0,0,0.0,0,0,2023-11-15 00:07:59.222013
1,2023-11-15 00:07:59,49069000,0.0043,210996,1,2023-11-15 00:08:00.222013
1,2023-11-15 00:08:00,49069000,0.0042,206089,1,2023-11-15 00:08:01.222013
0,2023-11-15 00:08:02,49070000,0.002,98140,1,2023-11-15 00:08:02.222013
0,2023-11-15 00:08:02,49070870,0.5679114099999999,2017764,4,2023-11-15 00:08:03.222014
0,0,0,0.0,0,0,2023-11-15 00:08:04.222014
0,2023-11-15 00:08:04,49073000,0.00075397,36999,1,2023-11-15 00:08:05.222015
0,0,0,0.0,0,0,2023-11-15 00:08:06.222016
0,0,0,0.0,0,0,2023-11-15 00:08:07.222016
0,2023-11-15 00:08:07,49073000,0.00085767,42088,1,2023-11-15 00:08:08.222016
1,2023-11-15 00:08:08,49071000,0.0203583,999002,1,2023-11-15 00:08:09.222016
0,2023-11-15 00:08:10,49073000,0.14531357,1886914,3,2023-11-15 00:08:10.222017
1,2023-11-15 00:08:10,49073000,0.08154882,4001845,1,2023-11-15 00:08:10.222017
0,2023-11-15 00:08:10,49074000,0.008,392592,1,2023-11-15 00:08:11.222017
0,2023-11-15 00:08:11,49074000,0.05303408,896550,2,2023-11-15 00:08:12.222018
0,2023-11-15 00:08:12,49076000,0.00227704,50003,2,2023-11-15 00:08:13.222019
1,2023-11-15 00:08:13,49074000,0.00365206,179221,1,2023-11-15 00:08:13.222019
0,2023-11-15 00:08:13,49076000,0.00407531,199999,1,2023-11-15 00:08:14.222019
0,0,0,0.0,0,0,2023-11-15 00:08:15.222019
0,0,0,0.0,0,0,2023-11-15 00:08:16.222020
0,0,0,0.0,0,0,2023-11-15 00:08:17.222021
0,2023-11-15 00:08:17,49076000,0.0510769,2506649,1,2023-11-15 00:08:18.222022
0,0,0,0.0,0,0,2023-11-15 00:08:19.222023
0,2023-11-15 00:08:19,49076000,0.0081361,6679,2,2023-11-15 00:08:20.222023
0,0,0,0.0,0,0,2023-11-15 00:08:21.222023
0,2023-11-15 00:08:21,49076000,0.00794734,390023,1,2023-11-15 00:08:22.222023
0,2023-11-15 00:08:23,49076000,0.00732116,349293,2,2023-11-15 00:08:23.222024
1,2023-11-15 00:08:23,49075000,0.00014798,7262,1,2023-11-15 00:08:24.222024
0,0,0,0.0,0,0,2023-11-15 00:08:25.222024
0,0,0,0.0,0,0,2023-11-15 00:08:26.222024
0,2023-11-15 00:08:26,49075000,0.00407539,199999,1,2023-11-15 00:08:27.222025
0,0,0,0.0,0,0,2023-11-15 00:08:28.222025
0,0,0,0.0,0,0,2023-11-15 00:08:29.222025
0,2023-11-15 00:08:29,49075000,0.03203765,1472250,2,2023-11-15 00:08:30.222025
0,0,0,0.0,0,0,2023-11-15 00:08:31.222025
0,0,0,0.0,0,0,2023-11-15 00:08:32.222025
1,2023-11-15 00:08:32,49071574,0.2292513499999999,8017502,4,2023-11-15 00:08:33.222026
0,2023-11-15 00:08:33,49075000,0.0001029,5049,1,2023-11-15 00:08:34.222026
0,0,0,0.0,0,0,2023-11-15 00:08:35.222026
0,0,0,0.0,0,0,2023-11-15 00:08:36.222026
0,0,0,0.0,0,0,2023-11-15 00:08:37.222027
0,2023-11-15 00:08:37,49075000,0.00083268,40863,1,2023-11-15 00:08:38.222028
1,2023-11-15 00:08:36,49071000,0.0098,480895,1,2023-11-15 00:08:38.222028
0,0,0,0.0,0,0,2023-11-15 00:08:39.222029
0,0,0,0.0,0,0,2023-11-15 00:08:40.222029
0,2023-11-15 00:08:40,49074999,0.30347214,11340938,4,2023-11-15 00:08:41.222029
0,2023-11-15 00:08:41,49075000,0.10184818,4998199,1,2023-11-15 00:08:42.222029
0,2023-11-15 00:08:42,49075000,0.004,196300,1,2023-11-15 00:08:43.222029
0,2023-11-15 00:08:44,49075000,0.04,1963000,1,2023-11-15 00:08:44.222029
0,0,0,0.0,0,0,2023-11-15 00:08:45.222029
0,2023-11-15 00:08:45,49075000,0.00040654,19950,1,2023-11-15 00:08:46.222030
0,0,0,0.0,0,0,2023-11-15 00:08:47.222031
0,0,0,0.0,0,0,2023-11-15 00:08:48.222031
0,0,0,0.0,0,0,2023-11-15 00:08:49.222031
0,2023-11-15 00:08:49,49075000,0.02036678,745380,2,2023-11-15 00:08:50.222032
1,2023-11-15 00:08:49,49073000,0.002,98146,1,2023-11-15 00:08:50.222032
1,2023-11-15 00:08:50,49071013,0.0223190799999999,15283,2,2023-11-15 00:08:51.222033
0,0,0,0.0,0,0,2023-11-15 00:08:52.222034
0,0,0,0.0,0,0,2023-11-15 00:08:53.222035
0,0,0,0.0,0,0,2023-11-15 00:08:54.222035
0,2023-11-15 00:08:54,49073000,0.00024453,11999,1,2023-11-15 00:08:55.222035
1,2023-11-15 00:08:56,49072000,0.0203,996161,1,2023-11-15 00:08:56.222035
0,0,0,0.0,0,0,2023-11-15 00:08:57.222035
0,2023-11-15 00:08:57,49073000,0.03780331,499979,3,2023-11-15 00:08:58.222036
0,0,0,0.0,0,0,2023-11-15 00:08:59.222036
0,0,0,0.0,0,0,2023-11-15 00:09:00.222037
0,0,0,0.0,0,0,2023-11-15 00:09:01.222037
0,2023-11-15 00:09:01,49073000,0.0054,264994,1,2023-11-15 00:09:02.222037
0,0,0,0.0,0,0,2023-11-15 00:09:03.222038
0,2023-11-15 00:09:03,49073000,0.0203777999999999,788020,2,2023-11-15 00:09:04.222039
0,2023-11-15 00:09:04,49073000,0.00017075,8379,1,2023-11-15 00:09:05.222039
1,2023-11-15 00:09:05,49072000,0.0356,765523,2,2023-11-15 00:09:06.222039
0,0,0,0.0,0,0,2023-11-15 00:09:07.222040
0,0,0,0.0,0,0,2023-11-15 00:09:08.222040
0,2023-11-15 00:09:08,49074954,0.166,5755182,3,2023-11-15 00:09:09.222040
0,0,0,0.0,0,0,2023-11-15 00:09:10.222040
0,0,0,0.0,0,0,2023-11-15 00:09:11.222041
0,0,0,0.0,0,0,2023-11-15 00:09:12.222041
0,2023-11-15 00:09:12,49075000,0.02543294,203770,2,2023-11-15 00:09:13.222042
0,2023-11-15 00:09:13,49075000,0.166,8146450,1,2023-11-15 00:09:14.222042
0,2023-11-15 00:09:15,49073000,0.02037738,999979,1,2023-11-15 00:09:15.222042
1,2023-11-15 00:09:14,49074000,0.0637,3126013,1,2023-11-15 00:09:15.222042
0,0,0,0.0,0,0,2023-11-15 00:09:16.222043
0,2023-11-15 00:09:17,49073000,0.00357826,175595,1,2023-11-15 00:09:17.222043
0,2023-11-15 00:09:17,49073000,0.00016391,8043,1,2023-11-15 00:09:18.222043
0,2023-11-15 00:09:18,49073000,0.001,49073,1,2023-11-15 00:09:19.222043
0,2023-11-15 00:09:19,49073000,0.00073507,36072,1,2023-11-15 00:09:20.222044
0,2023-11-15 00:09:21,49073000,0.01018869,499989,1,2023-11-15 00:09:21.222044
0,2023-11-15 00:09:21,49073000,0.00025669,12596,1,2023-11-15 00:09:22.222044
0,0,0,0.0,0,0,2023-11-15 00:09:23.222044
1,2023-11-15 00:09:24,49072509,1.0,25002628,4,2023-11-15 00:09:24.222044
0,0,0,0.0,0,0,2023-11-15 00:09:25.222044
0,0,0,0.0,0,0,2023-11-15 00:09:26.222044
0,0,0,0.0,0,0,2023-11-15 00:09:27.222044
0,0,0,0.0,0,0,2023-11-15 00:09:28.222045
0,0,0,0.0,0,0,2023-11-15 00:09:29.222046
0,2023-11-15 00:09:29,49074000,0.00101787,49950,1,2023-11-15 00:09:30.222046
1,2023-11-15 00:09:28,49073000,0.03143152,1205497,5,2023-11-15 00:09:30.222046
1,2023-11-15 00:09:30,49072999,0.0216897,1064378,1,2023-11-15 00:09:31.222046
0,2023-11-15 00:09:31,49074518,0.13629001,3218377,2,2023-11-15 00:09:32.222046
1,2023-11-15 00:09:31,49072027,0.28895292,13790508,3,2023-11-15 00:09:32.222046
1,2023-11-15 00:09:32,49074000,0.02327802,1142345,1,2023-11-15 00:09:33.222046
0,2023-11-15 00:09:33,49080949,1.0,3322986,10,2023-11-15 00:09:34.222046
0,0,0,0.0,0,0,2023-11-15 00:09:35.222047
0,0,0,0.0,0,0,2023-11-15 00:09:36.222048
1,2023-11-15 00:09:36,49074000,0.00385186,189026,1,2023-11-15 00:09:37.222049
0,0,0,0.0,0,0,2023-11-15 00:09:38.222050
0,0,0,0.0,0,0,2023-11-15 00:09:39.222051
0,0,0,0.0,0,0,2023-11-15 00:09:40.222052
0,0,0,0.0,0,0,2023-11-15 00:09:41.222053
1,2023-11-15 00:09:41,49074000,0.0011295,55429,1,2023-11-15 00:09:42.222054
0,0,0,0.0,0,0,2023-11-15 00:09:43.222054
0,0,0,0.0,0,0,2023-11-15 00:09:44.222055
0,2023-11-15 00:09:44,49089000,0.24906231,5265687,2,2023-11-15 00:09:45.222056
0,2023-11-15 00:09:45,49089000,0.00387508,190223,1,2023-11-15 00:09:46.222057
1,2023-11-15 00:09:46,49074000,0.0021,103055,1,2023-11-15 00:09:46.222057
0,0,0,0.0,0,0,2023-11-15 00:09:47.222057
0,0,0,0.0,0,0,2023-11-15 00:09:48.222057
0,0,0,0.0,0,0,2023-11-15 00:09:49.222057
0,0,0,0.0,0,0,2023-11-15 00:09:50.222057
0,0,0,0.0,0,0,2023-11-15 00:09:51.222057
1,2023-11-15 00:09:51,49075000,0.01068503,524367,1,2023-11-15 00:09:52.222058
1,2023-11-15 00:09:53,49076000,0.00263904,129513,1,2023-11-15 00:09:53.222059
0,0,0,0.0,0,0,2023-11-15 00:09:54.222060
0,0,0,0.0,0,0,2023-11-15 00:09:55.222062
0,0,0,0.0,0,0,2023-11-15 00:09:56.222062
0,0,0,0.0,0,0,2023-11-15 00:09:57.222062
0,0,0,0.0,0,0,2023-11-15 00:09:58.222063
0,0,0,0.0,0,0,2023-11-15 00:09:59.222064
0,0,0,0.0,0,0,2023-11-15 00:10:00.222064
0,0,0,0.0,0,0,2023-11-15 00:10:01.222064
0,2023-11-15 00:10:01,49076000,0.02465645,1210039,1,2023-11-15 00:10:02.222065
1,2023-11-15 00:10:01,49076000,0.01773751,870486,1,2023-11-15 00:10:02.222065
0,0,0,0.0,0,0,2023-11-15 00:10:03.222065
0,0,0,0.0,0,0,2023-11-15 00:10:04.222066
0,0,0,0.0,0,0,2023-11-15 00:10:05.222066
0,2023-11-15 00:10:05,49076000,0.02088708,1025054,1,2023-11-15 00:10:06.222066
0,0,0,0.0,0,0,2023-11-15 00:10:07.222066
0,0,0,0.0,0,0,2023-11-15 00:10:08.222066
0,2023-11-15 00:10:09,49076000,0.0005019,19630,2,2023-11-15 00:10:09.222066
1,2023-11-15 00:10:09,49075000,0.00427876,209980,1,2023-11-15 00:10:09.222066
0,0,0,0.0,0,0,2023-11-15 00:10:10.222067
0,2023-11-15 00:10:11,49076000,0.17149408,49999,2,2023-11-15 00:10:11.222067
0,2023-11-15 00:10:11,49088014,2.75083759,97027467,4,2023-11-15 00:10:12.222067
1,2023-11-15 00:10:11,49089000,0.0137837,676628,1,2023-11-15 00:10:12.222067
1,2023-11-15 00:10:13,49089000,0.00202337,99325,1,2023-11-15 00:10:13.222068
1,2023-11-15 00:10:13,49089000,0.00219,107504,1,2023-11-15 00:10:14.222069
0,0,0,0.0,0,0,2023-11-15 00:10:15.222069
0,0,0,0.0,0,0,2023-11-15 00:10:16.222070
0,0,0,0.0,0,0,2023-11-15 00:10:17.222070
0,0,0,0.0,0,0,2023-11-15 00:10:18.222071
1,2023-11-15 00:10:18,49089000,0.01,490890,1,2023-11-15 00:10:19.222072
0,0,0,0.0,0,0,2023-11-15 00:10:20.222073
0,0,0,0.0,0,0,2023-11-15 00:10:21.222074
0,2023-11-15 00:10:21,49090000,0.04301233,1750192,2,2023-11-15 00:10:22.222074
1,2023-11-15 00:10:22,49092000,0.00647,214532,2,2023-11-15 00:10:22.222074
1,2023-11-15 00:10:23,49092000,0.0044845,220153,1,2023-11-15 00:10:23.222074
1,2023-11-15 00:10:23,49092000,0.0005,24546,1,2023-11-15 00:10:24.222074
0,2023-11-15 00:10:24,49093000,0.0203695,999999,1,2023-11-15 00:10:25.222074
1,2023-11-15 00:10:24,49091000,0.00913697,191053,2,2023-11-15 00:10:25.222074
0,2023-11-15 00:10:25,49093000,0.00010286,5049,1,2023-11-15 00:10:26.222075
1,2023-11-15 00:10:25,49091000,0.00492997,242017,1,2023-11-15 00:10:26.222075
0,0,0,0.0,0,0,2023-11-15 00:10:27.222075
0,2023-11-15 00:10:27,49103764,0.50038977,24521,6,2023-11-15 00:10:28.222075
1,2023-11-15 00:10:28,49091000,0.03924167,364077,6,2023-11-15 00:10:28.222075
0,0,0,0.0,0,0,2023-11-15 00:10:29.222076
1,2023-11-15 00:10:29,49092000,0.06008548,214532,2,2023-11-15 00:10:30.222076
1,2023-11-15 00:10:30,49092000,0.05422155,2661844,1,2023-11-15 00:10:31.222077
1,2023-11-15 00:10:32,49091999,0.03824908,999513,2,2023-11-15 00:10:32.222078
1,2023-11-15 00:10:32,49092000,0.01802702,884982,1,2023-11-15 00:10:33.222078
0,0,0,0.0,0,0,2023-11-15 00:10:34.222078
1,2023-11-15 00:10:34,49092000,0.04844703,2378361,1,2023-11-15 00:10:35.222078
1,2023-11-15 00:10:35,49092004,0.06465581,14180,2,2023-11-15 00:10:36.222078
0,0,0,0.0,0,0,2023-11-15 00:10:37.222078
0,2023-11-15 00:10:38,49106000,0.03419867,900293,2,2023-11-15 00:10:38.222079
1,2023-11-15 00:10:39,49105999,0.01860559,16204,2,2023-11-15 00:10:39.222079
1,2023-11-15 00:10:39,49106000,0.02848996,548452,3,2023-11-15 00:10:40.222079
0,2023-11-15 00:10:40,49108000,0.00101816,49999,1,2023-11-15 00:10:41.222079
1,2023-11-15 00:10:40,49093607,0.27403936,1119143,8,2023-11-15 00:10:41.222079
1,2023-11-15 00:10:41,49092000,0.00334,163967,1,2023-11-15 00:10:42.222079
1,2023-11-15 00:10:42,49093000,0.02035,999042,1,2023-11-15 00:10:43.222079
0,0,0,0.0,0,0,2023-11-15 00:10:44.222080
0,0,0,0.0,0,0,2023-11-15 00:10:45.222081
0,2023-11-15 00:10:45,49107999,0.0128321,630158,1,2023-11-15 00:10:46.222081
1,2023-11-15 00:10:45,49093000,0.02036,820940,2,2023-11-15 00:10:46.222081
1,2023-11-15 00:10:46,49093000,0.00333,163479,1,2023-11-15 00:10:47.222084
1,2023-11-15 00:10:47,49092065,0.15784092,490930,4,2023-11-15 00:10:48.222085
0,2023-11-15 00:10:48,49092000,0.05887377,2890231,1,2023-11-15 00:10:49.222086
0,0,0,0.0,0,0,2023-11-15 00:10:50.222086
0,0,0,0.0,0,0,2023-11-15 00:10:51.222087
1,2023-11-15 00:10:52,49093000,0.16555002,7963376,2,2023-11-15 00:10:52.222087
0,2023-11-15 00:10:52,49093000,0.01018475,441580,2,2023-11-15 00:10:53.222087
1,2023-11-15 00:10:52,49092000,0.0820407299999999,3076780,2,2023-11-15 00:10:53.222087
1,2023-11-15 00:10:53,49091999,0.22069561,8149272,2,2023-11-15 00:10:54.222088
